frame,time_s,person_id,kpt_id,kpt_name,x_px,y_px,score,X_m,Y_m,Z_m
20,0.666667,0,0,nose,270.0,118.317,1.0,0.0,-0.392,2.576526
20,0.666667,0,1,left-eye,260.874,109.191,1.0,-0.0208,-0.4128,2.576526
20,0.666667,0,2,right-eye,279.126,109.191,1.0,0.0208,-0.4128,2.576526
20,0.666667,0,3,left-ear,248.94,117.615,1.0,-0.048,-0.3936,2.576526
20,0.666667,0,4,right-ear,291.06,117.615,1.0,0.048,-0.3936,2.576526
20,0.666667,0,5,left-shoulder,231.39,153.417,1.0,-0.088,-0.312,2.576526
20,0.666667,0,6,right-shoulder,308.61,153.417,1.0,0.088,-0.312,2.576526
20,0.666667,0,7,left-elbow,221.503,216.597,1.0,-0.110535,-0.168,2.576526
20,0.666667,0,8,right-elbow,318.497,216.597,1.0,0.110535,-0.168,2.576526
20,0.666667,0,9,left-hip,247.536,290.307,1.0,-0.0512,0.0,2.576526
20,0.666667,0,10,right-hip,292.464,290.307,1.0,0.0512,0.0,2.576526
20,0.666667,0,11,left-knee,262.367,366.093,1.0,-0.017398,0.172733,2.576526
20,0.666667,0,12,right-knee,277.633,371.037,1.0,0.017398,0.184,2.576526
20,0.666667,0,13,left-ankle,278.845,440.018,1.0,0.02016,0.341221,2.576526
20,0.666667,0,14,right-ankle,261.155,448.257,1.0,-0.02016,0.36,2.576526
20,0.666667,0,15,left-big-toe-tip,285.436,451.952,1.0,0.035183,0.368421,2.576526
20,0.666667,0,16,left-small-toe-tip,277.012,451.952,1.0,0.015983,0.368421,2.576526
20,0.666667,0,17,left-heel,275.549,450.548,1.0,0.012648,0.365221,2.576526
20,0.666667,0,18,right-big-toe-tip,254.564,460.191,1.0,-0.035183,0.3872,2.576526
20,0.666667,0,19,right-small-toe-tip,262.988,460.191,1.0,-0.015983,0.3872,2.576526
20,0.666667,0,20,right-heel,264.451,458.787,1.0,-0.012648,0.384,2.576526
20,0.666667,0,21,right-thumb-tip,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,22,right-thumb-first-joint,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,23,right-thumb-second-joint,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,24,right-thumb-third-joint,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,25,right-index-tip,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,26,right-index-first-joint,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,27,right-index-second-joint,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,28,right-index-third-joint,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,29,right-middle-tip,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,30,right-middle-first-joint,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,31,right-middle-second-joint,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,32,right-middle-third-joint,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,33,right-ring-tip,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,34,right-ring-first-joint,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,35,right-ring-second-joint,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,36,right-ring-third-joint,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,37,right-pinky-tip,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,38,right-pinky-first-joint,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,39,right-pinky-second-joint,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,40,right-pinky-third-joint,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,41,right-wrist,330.032,272.543,1.0,0.136825,-0.040488,2.576526
20,0.666667,0,42,left-thumb-tip,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,43,left-thumb-first-joint,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,44,left-thumb-second-joint,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,45,left-thumb-third-joint,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,46,left-index-tip,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,47,left-index-first-joint,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,48,left-index-second-joint,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,49,left-index-third-joint,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,50,left-middle-tip,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,51,left-middle-first-joint,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,52,left-middle-second-joint,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,53,left-middle-third-joint,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,54,left-ring-tip,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,55,left-ring-first-joint,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,56,left-ring-second-joint,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,57,left-ring-third-joint,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,58,left-pinky-tip,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,59,left-pinky-first-joint,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,60,left-pinky-second-joint,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,61,left-pinky-third-joint,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,62,left-wrist,209.968,272.543,1.0,-0.136825,-0.040488,2.576526
20,0.666667,0,63,left-olecranon,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,64,right-olecranon,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,65,left-cubital-fossa,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,66,right-cubital-fossa,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,67,left-acromion,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,68,right-acromion,270.0,290.307,0.0,0.0,0.0,2.6
20,0.666667,0,69,neck,270.0,146.397,1.0,0.0,-0.328,2.576526
21,0.7,0,0,nose,270.0,119.062,1.0,0.0,-0.392,2.568943
21,0.7,0,1,left-eye,260.874,109.936,1.0,-0.0208,-0.4128,2.568943
21,0.7,0,2,right-eye,279.126,109.936,1.0,0.0208,-0.4128,2.568943
21,0.7,0,3,left-ear,248.94,118.36,1.0,-0.048,-0.3936,2.568943
21,0.7,0,4,right-ear,291.06,118.36,1.0,0.048,-0.3936,2.568943
21,0.7,0,5,left-shoulder,231.39,154.162,1.0,-0.088,-0.312,2.568943
21,0.7,0,6,right-shoulder,308.61,154.162,1.0,0.088,-0.312,2.568943
21,0.7,0,7,left-elbow,218.309,217.342,1.0,-0.117815,-0.168,2.568943
21,0.7,0,8,right-elbow,321.691,217.342,1.0,0.117815,-0.168,2.568943
21,0.7,0,9,left-hip,247.536,291.052,1.0,-0.0512,0.0,2.568943
21,0.7,0,10,right-hip,292.464,291.052,1.0,0.0512,0.0,2.568943
21,0.7,0,11,left-knee,267.158,365.242,1.0,-0.006477,0.169092,2.568943
21,0.7,0,12,right-knee,272.842,371.782,1.0,0.006477,0.184,2.568943
21,0.7,0,13,left-ankle,288.96,438.101,1.0,0.043214,0.335154,2.568943
21,0.7,0,14,right-ankle,251.04,449.002,1.0,-0.043214,0.36,2.568943
21,0.7,0,15,left-big-toe-tip,297.681,450.035,1.0,0.063091,0.362354,2.568943
21,0.7,0,16,left-small-toe-tip,289.257,450.035,1.0,0.043891,0.362354,2.568943
21,0.7,0,17,left-heel,284.6,448.631,1.0,0.033276,0.359154,2.568943
21,0.7,0,18,right-big-toe-tip,242.319,460.936,1.0,-0.063091,0.3872,2.568943
21,0.7,0,19,right-small-toe-tip,250.743,460.936,1.0,-0.043891,0.3872,2.568943
21,0.7,0,20,right-heel,255.4,459.532,1.0,-0.033276,0.384,2.568943
21,0.7,0,21,right-thumb-tip,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,22,right-thumb-first-joint,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,23,right-thumb-second-joint,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,24,right-thumb-third-joint,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,25,right-index-tip,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,26,right-index-first-joint,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,27,right-index-second-joint,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,28,right-index-third-joint,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,29,right-middle-tip,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,30,right-middle-first-joint,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,31,right-middle-second-joint,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,32,right-middle-third-joint,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,33,right-ring-tip,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,34,right-ring-first-joint,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,35,right-ring-second-joint,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,36,right-ring-third-joint,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,37,right-pinky-tip,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,38,right-pinky-first-joint,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,39,right-pinky-second-joint,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,40,right-pinky-third-joint,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,41,right-wrist,336.953,274.353,1.0,0.152599,-0.038062,2.568943
21,0.7,0,42,left-thumb-tip,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,43,left-thumb-first-joint,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,44,left-thumb-second-joint,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,45,left-thumb-third-joint,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,46,left-index-tip,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,47,left-index-first-joint,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,48,left-index-second-joint,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,49,left-index-third-joint,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,50,left-middle-tip,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,51,left-middle-first-joint,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,52,left-middle-second-joint,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,53,left-middle-third-joint,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,54,left-ring-tip,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,55,left-ring-first-joint,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,56,left-ring-second-joint,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,57,left-ring-third-joint,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,58,left-pinky-tip,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,59,left-pinky-first-joint,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,60,left-pinky-second-joint,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,61,left-pinky-third-joint,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,62,left-wrist,203.047,274.353,1.0,-0.152599,-0.038062,2.568943
21,0.7,0,63,left-olecranon,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,64,right-olecranon,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,65,left-cubital-fossa,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,66,right-cubital-fossa,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,67,left-acromion,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,68,right-acromion,270.0,291.052,0.0,0.0,0.0,2.6
21,0.7,0,69,neck,270.0,147.142,1.0,0.0,-0.328,2.568943
22,0.733333,0,0,nose,270.0,119.707,1.0,0.0,-0.392,2.562379
22,0.733333,0,1,left-eye,260.874,110.581,1.0,-0.0208,-0.4128,2.562379
22,0.733333,0,2,right-eye,279.126,110.581,1.0,0.0208,-0.4128,2.562379
22,0.733333,0,3,left-ear,248.94,119.005,1.0,-0.048,-0.3936,2.562379
22,0.733333,0,4,right-ear,291.06,119.005,1.0,0.048,-0.3936,2.562379
22,0.733333,0,5,left-shoulder,231.39,154.807,1.0,-0.088,-0.312,2.562379
22,0.733333,0,6,right-shoulder,308.61,154.807,1.0,0.088,-0.312,2.562379
22,0.733333,0,7,left-elbow,215.544,217.987,1.0,-0.124116,-0.168,2.562379
22,0.733333,0,8,right-elbow,324.456,217.987,1.0,0.124116,-0.168,2.562379
22,0.733333,0,9,left-hip,247.536,291.697,1.0,-0.0512,0.0,2.562379
22,0.733333,0,10,right-hip,292.464,291.697,1.0,0.0512,0.0,2.562379
22,0.733333,0,11,left-knee,271.305,364.504,1.0,0.002974,0.165942,2.562379
22,0.733333,0,12,right-knee,268.695,372.427,1.0,-0.002974,0.184,2.562379
22,0.733333,0,13,left-ankle,297.715,436.442,1.0,0.063167,0.329903,2.562379
22,0.733333,0,14,right-ankle,242.285,449.647,1.0,-0.063167,0.36,2.562379
22,0.733333,0,15,left-big-toe-tip,308.278,448.376,1.0,0.087244,0.357103,2.562379
22,0.733333,0,16,left-small-toe-tip,299.854,448.376,1.0,0.068044,0.357103,2.562379
22,0.733333,0,17,left-heel,292.433,446.972,1.0,0.051128,0.353903,2.562379
22,0.733333,0,18,right-big-toe-tip,231.722,461.581,1.0,-0.087244,0.3872,2.562379
22,0.733333,0,19,right-small-toe-tip,240.146,461.581,1.0,-0.068044,0.3872,2.562379
22,0.733333,0,20,right-heel,247.567,460.177,1.0,-0.051128,0.384,2.562379
22,0.733333,0,21,right-thumb-tip,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,22,right-thumb-first-joint,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,23,right-thumb-second-joint,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,24,right-thumb-third-joint,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,25,right-index-tip,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,26,right-index-first-joint,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,27,right-index-second-joint,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,28,right-index-third-joint,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,29,right-middle-tip,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,30,right-middle-first-joint,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,31,right-middle-second-joint,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,32,right-middle-third-joint,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,33,right-ring-tip,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,34,right-ring-first-joint,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,35,right-ring-second-joint,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,36,right-ring-third-joint,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,37,right-pinky-tip,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,38,right-pinky-first-joint,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,39,right-pinky-second-joint,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,40,right-pinky-third-joint,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,41,right-wrist,342.943,275.919,1.0,0.166251,-0.035961,2.562379
22,0.733333,0,42,left-thumb-tip,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,43,left-thumb-first-joint,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,44,left-thumb-second-joint,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,45,left-thumb-third-joint,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,46,left-index-tip,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,47,left-index-first-joint,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,48,left-index-second-joint,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,49,left-index-third-joint,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,50,left-middle-tip,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,51,left-middle-first-joint,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,52,left-middle-second-joint,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,53,left-middle-third-joint,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,54,left-ring-tip,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,55,left-ring-first-joint,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,56,left-ring-second-joint,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,57,left-ring-third-joint,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,58,left-pinky-tip,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,59,left-pinky-first-joint,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,60,left-pinky-second-joint,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,61,left-pinky-third-joint,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,62,left-wrist,197.057,275.919,1.0,-0.166251,-0.035961,2.562379
22,0.733333,0,63,left-olecranon,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,64,right-olecranon,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,65,left-cubital-fossa,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,66,right-cubital-fossa,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,67,left-acromion,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,68,right-acromion,270.0,291.697,0.0,0.0,0.0,2.6
22,0.733333,0,69,neck,270.0,147.787,1.0,0.0,-0.328,2.562379
23,0.766667,0,0,nose,270.0,120.231,1.0,0.0,-0.392,2.557052
23,0.766667,0,1,left-eye,260.874,111.105,1.0,-0.0208,-0.4128,2.557052
23,0.766667,0,2,right-eye,279.126,111.105,1.0,0.0208,-0.4128,2.557052
23,0.766667,0,3,left-ear,248.94,119.529,1.0,-0.048,-0.3936,2.557052
23,0.766667,0,4,right-ear,291.06,119.529,1.0,0.048,-0.3936,2.557052
23,0.766667,0,5,left-shoulder,231.39,155.331,1.0,-0.088,-0.312,2.557052
23,0.766667,0,6,right-shoulder,308.61,155.331,1.0,0.088,-0.312,2.557052
23,0.766667,0,7,left-elbow,213.3,218.511,1.0,-0.12923,-0.168,2.557052
23,0.766667,0,8,right-elbow,326.7,218.511,1.0,0.12923,-0.168,2.557052
23,0.766667,0,9,left-hip,247.536,292.221,1.0,-0.0512,0.0,2.557052
23,0.766667,0,10,right-hip,292.464,292.221,1.0,0.0512,0.0,2.557052
23,0.766667,0,11,left-knee,274.671,363.906,1.0,0.010645,0.163385,2.557052
23,0.766667,0,12,right-knee,265.329,372.951,1.0,-0.010645,0.184,2.557052
23,0.766667,0,13,left-ankle,304.82,435.096,1.0,0.079362,0.325642,2.557052
23,0.766667,0,14,right-ankle,235.18,450.171,1.0,-0.079362,0.36,2.557052
23,0.766667,0,15,left-big-toe-tip,316.88,447.03,1.0,0.106849,0.352842,2.557052
23,0.766667,0,16,left-small-toe-tip,308.456,447.03,1.0,0.087649,0.352842,2.557052
23,0.766667,0,17,left-heel,298.79,445.626,1.0,0.065619,0.349642,2.557052
23,0.766667,0,18,right-big-toe-tip,223.12,462.105,1.0,-0.106849,0.3872,2.557052
23,0.766667,0,19,right-small-toe-tip,231.544,462.105,1.0,-0.087649,0.3872,2.557052
23,0.766667,0,20,right-heel,241.21,460.701,1.0,-0.065619,0.384,2.557052
23,0.766667,0,21,right-thumb-tip,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,22,right-thumb-first-joint,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,23,right-thumb-second-joint,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,24,right-thumb-third-joint,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,25,right-index-tip,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,26,right-index-first-joint,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,27,right-index-second-joint,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,28,right-index-third-joint,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,29,right-middle-tip,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,30,right-middle-first-joint,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,31,right-middle-second-joint,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,32,right-middle-third-joint,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,33,right-ring-tip,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,34,right-ring-first-joint,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,35,right-ring-second-joint,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,36,right-ring-third-joint,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,37,right-pinky-tip,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,38,right-pinky-first-joint,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,39,right-pinky-second-joint,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,40,right-pinky-third-joint,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,41,right-wrist,347.804,277.191,1.0,0.177332,-0.034257,2.557052
23,0.766667,0,42,left-thumb-tip,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,43,left-thumb-first-joint,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,44,left-thumb-second-joint,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,45,left-thumb-third-joint,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,46,left-index-tip,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,47,left-index-first-joint,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,48,left-index-second-joint,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,49,left-index-third-joint,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,50,left-middle-tip,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,51,left-middle-first-joint,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,52,left-middle-second-joint,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,53,left-middle-third-joint,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,54,left-ring-tip,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,55,left-ring-first-joint,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,56,left-ring-second-joint,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,57,left-ring-third-joint,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,58,left-pinky-tip,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,59,left-pinky-first-joint,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,60,left-pinky-second-joint,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,61,left-pinky-third-joint,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,62,left-wrist,192.196,277.191,1.0,-0.177332,-0.034257,2.557052
23,0.766667,0,63,left-olecranon,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,64,right-olecranon,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,65,left-cubital-fossa,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,66,right-cubital-fossa,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,67,left-acromion,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,68,right-acromion,270.0,292.221,0.0,0.0,0.0,2.6
23,0.766667,0,69,neck,270.0,148.311,1.0,0.0,-0.328,2.557052
24,0.8,0,0,nose,270.0,120.616,1.0,0.0,-0.392,2.553136
24,0.8,0,1,left-eye,260.874,111.49,1.0,-0.0208,-0.4128,2.553136
24,0.8,0,2,right-eye,279.126,111.49,1.0,0.0208,-0.4128,2.553136
24,0.8,0,3,left-ear,248.94,119.914,1.0,-0.048,-0.3936,2.553136
24,0.8,0,4,right-ear,291.06,119.914,1.0,0.048,-0.3936,2.553136
24,0.8,0,5,left-shoulder,231.39,155.716,1.0,-0.088,-0.312,2.553136
24,0.8,0,6,right-shoulder,308.61,155.716,1.0,0.088,-0.312,2.553136
24,0.8,0,7,left-elbow,211.651,218.896,1.0,-0.13299,-0.168,2.553136
24,0.8,0,8,right-elbow,328.349,218.896,1.0,0.13299,-0.168,2.553136
24,0.8,0,9,left-hip,247.536,292.606,1.0,-0.0512,0.0,2.553136
24,0.8,0,10,right-hip,292.464,292.606,1.0,0.0512,0.0,2.553136
24,0.8,0,11,left-knee,277.145,363.466,1.0,0.016284,0.161505,2.553136
24,0.8,0,12,right-knee,262.855,373.336,1.0,-0.016284,0.184,2.553136
24,0.8,0,13,left-ankle,310.043,434.107,1.0,0.091267,0.322509,2.553136
24,0.8,0,14,right-ankle,229.957,450.556,1.0,-0.091267,0.36,2.553136
24,0.8,0,15,left-big-toe-tip,323.203,446.04,1.0,0.12126,0.349709,2.553136
24,0.8,0,16,left-small-toe-tip,314.779,446.04,1.0,0.10206,0.349709,2.553136
24,0.8,0,17,left-heel,303.464,444.637,1.0,0.07627,0.346509,2.553136
24,0.8,0,18,right-big-toe-tip,216.797,462.49,1.0,-0.12126,0.3872,2.553136
24,0.8,0,19,right-small-toe-tip,225.221,462.49,1.0,-0.10206,0.3872,2.553136
24,0.8,0,20,right-heel,236.536,461.086,1.0,-0.07627,0.384,2.553136
24,0.8,0,21,right-thumb-tip,270.0,292.606,0.0,0.0,0.0,2.6
24,0.8,0,22,right-thumb-first-joint,270.0,292.606,0.0,0.0,0.0,2.6
24,0.8,0,23,right-thumb-second-joint,270.0,292.606,0.0,0.0,0.0,2.6
24,0.8,0,24,right-thumb-third-joint,270.0,292.606,0.0,0.0,0.0,2.6
24,0.8,0,25,right-index-tip,270.0,292.606,0.0,0.0,0.0,2.6
24,0.8,0,26,right-index-first-joint,270.0,292.606,0.0,0.0,0.0,2.6
24,0.8,0,27,right-index-second-joint,270.0,292.606,0.0,0.0,0.0,2.6
24,0.8,0,28,right-index-third-joint,270.0,292.606,0.0,0.0,0.0,2.6
24,0.8,0,29,right-middle-tip,270.0,292.606,0.0,0.0,0.0,2.6
24,0.8,0,30,right-middle-first-joint,270.0,292.606,0.0,0.0,0.0,2.6
24,0.8,0,31,right-middle-second-joint,270.0,292.606,0.0,0.0,0.0,2.6
24,0.8,0,32,right-middle-third-joint,270.0,292.606,0.0,0.0,0.0,2.6
24,0.8,0,33,right-ring-tip,270.0,292.606,0.0,0.0,0.0,2.6
24,0.8,0,34,right-ring-first-joint,270.0,292.606,0.0,0.0,0.0,2.6
24,0.8,0,35,right-ring-second-joint,270.0,292.606,0.0,0.0,0.0,2.6
